Category 1,Category 2,Category 3,Product Code,Brand,Product Name,Supermarket Code,Price,Offers
Dairy / Soy products / Eggs,Butter / Margarine,Butter with vegetable oil,P000003121,Lurpak,Organic Spreadable Butter (Blended with Vegetable Oil) - Slightly Salted 200g,PARKNSHOP,53.00,
Dairy / Soy products / Eggs,Butter / Margarine,Butter with vegetable oil,P000001565,Lurpak,Spreadable Butter (Blended with Vegetable Oil) - Slightly Salted 250g,WELLCOME,60.00,
Dairy / Soy products / Eggs,Butter / Margarine,Butter with vegetable oil,P000001565,Lurpak,Spreadable Butter (Blended with Vegetable Oil) - Slightly Salted 250g,PARKNSHOP,58.00,
Dairy / Soy products / Eggs,Butter / Margarine,Butter with vegetable oil,P000001565,Lurpak,Spreadable Butter (Blended with Vegetable Oil) - Slightly Salted 250g,JASONS,60.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000005276,Bulla,Choc Chip Ice Cream 460ML,WELLCOME,59.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000005276,Bulla,Choc Chip Ice Cream 460ML,JASONS,59.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000005277,Bulla,Mango & Vanilla Ice Cream 1L,WELLCOME,69.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000005277,Bulla,Mango & Vanilla Ice Cream 1L,JASONS,69.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000005275,Bulla,Vanilla Ice Cream 460ML,WELLCOME,59.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000005275,Bulla,Vanilla Ice Cream 460ML,JASONS,59.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000000227,Dreyer's,Ice Cream - Rocky Road 750mL,WELLCOME,48.90,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000000227,Dreyer's,Ice Cream - Rocky Road 750mL,PARKNSHOP,60.00,Buy 2 to save $36.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000000227,Dreyer's,Ice Cream - Rocky Road 750mL,JASONS,48.90,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000001679,Haagen-Dazs,Family Pack - Matcha Green Tea Ice Cream (473mL) 392g,WELLCOME,79.90,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000001679,Haagen-Dazs,Family Pack - Matcha Green Tea Ice Cream (473mL) 392g,PARKNSHOP,88.00,Buy 2 to save $68.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000001679,Haagen-Dazs,Family Pack - Matcha Green Tea Ice Cream (473mL) 392g,JASONS,79.90,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000003366,Haagen-Dazs,Family Pack - Strawberries & Cream Ice Cream (473mL) 392g,WELLCOME,79.90,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000003366,Haagen-Dazs,Family Pack - Strawberries & Cream Ice Cream (473mL) 392g,PARKNSHOP,88.00,Buy 2 to save $68.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000003366,Haagen-Dazs,Family Pack - Strawberries & Cream Ice Cream (473mL) 392g,JASONS,79.90,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000001160,Haagen-Dazs,Family Pack - Vanilla Ice Cream (473mL) 392g,WELLCOME,79.90,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000001160,Haagen-Dazs,Family Pack - Vanilla Ice Cream (473mL) 392g,PARKNSHOP,88.00,Buy 2 to save $68.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000001160,Haagen-Dazs,Family Pack - Vanilla Ice Cream (473mL) 392g,JASONS,79.90,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000001272,Haagen-Dazs,Mini Classics Ice Cream 75mL x 6 cups,WELLCOME,55.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000001272,Haagen-Dazs,Mini Classics Ice Cream 75mL x 6 cups,PARKNSHOP,100.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000001272,Haagen-Dazs,Mini Classics Ice Cream 75mL x 6 cups,JASONS,55.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000004432,Meadows,CHOC COOKIES & MINT ICE CREAM 1 LT,WELLCOME,42.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000004432,Meadows,CHOC COOKIES & MINT ICE CREAM 1 LT,JASONS,42.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000003890,Meadows,Chocolate Ice Cream 1 LT,WELLCOME,42.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000003890,Meadows,Chocolate Ice Cream 1 LT,JASONS,42.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000003889,Meadows,Cookies & Cream Ice Cream 1 LT,WELLCOME,42.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000003889,Meadows,Cookies & Cream Ice Cream 1 LT,JASONS,42.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000003888,Meadows,Vanilla Ice Cream 1 LT,WELLCOME,42.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000003888,Meadows,Vanilla Ice Cream 1 LT,JASONS,42.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000002998,Movenpick,Swiss Chocolate Classics Ice Cream 500mL,WELLCOME,50.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000002998,Movenpick,Swiss Chocolate Classics Ice Cream 500mL,PARKNSHOP,80.00,Buy 2 to save $14.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000002998,Movenpick,Swiss Chocolate Classics Ice Cream 500mL,JASONS,50.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000003363,Movenpick,Vanilla Dream Ice Cream 500mL,WELLCOME,50.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000003363,Movenpick,Vanilla Dream Ice Cream 500mL,PARKNSHOP,80.00,Buy 2 to save $14.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream,P000003363,Movenpick,Vanilla Dream Ice Cream 500mL,JASONS,50.00,
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000003123,Appolo,Green Bean Frozen Confection - Classic (80mL x 4pcs) 320mL,WELLCOME,31.90,
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000003123,Appolo,Green Bean Frozen Confection - Classic (80mL x 4pcs) 320mL,PARKNSHOP,40.00,Buy 4 to save $60.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000003123,Appolo,Green Bean Frozen Confection - Classic (80mL x 4pcs) 320mL,JASONS,31.90,
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000000228,Appolo,Red Bean Frozen Confection - Classic (80mL x 4pcs) 320mL,WELLCOME,31.90,
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000000228,Appolo,Red Bean Frozen Confection - Classic (80mL x 4pcs) 320mL,PARKNSHOP,40.00,Buy 4 to save $60.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000000228,Appolo,Red Bean Frozen Confection - Classic (80mL x 4pcs) 320mL,JASONS,31.90,
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000003309,Binggrae,Melona Mango Flavored Ice Bar 80mL x 4,PARKNSHOP,40.00,Buy 2 to save $36.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000003229,Binggrae,Melona Melon Flavored Ice Bar 80mL x 4,PARKNSHOP,40.00,Buy 2 to save $36.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000003486,Nestle,Crunchy Mega Cookies & Cream Ice Cream Bar 80mL x 4,WELLCOME,33.90,
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000003486,Nestle,Crunchy Mega Cookies & Cream Ice Cream Bar 80mL x 4,PARKNSHOP,44.50,Buy 2 to save $23.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000003486,Nestle,Crunchy Mega Cookies & Cream Ice Cream Bar 80mL x 4,JASONS,33.90,
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000001222,Nestle,Drumstick - Mango Madness - Mango Ice Cream Cone 115mL x 4,WELLCOME,44.50,Buy 3 item(s) for $100.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000001222,Nestle,Drumstick - Mango Madness - Mango Ice Cream Cone 115mL x 4,PARKNSHOP,50.00,Buy 3 to save $50.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000001222,Nestle,Drumstick - Mango Madness - Mango Ice Cream Cone 115mL x 4,JASONS,46.00,Buy 3 item(s) for $100.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000003225,Nestle,Drumstick - Vanilla Flavour Ice Cream Cone 115mL x 4,WELLCOME,44.50,Buy 3 item(s) for $100.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000003225,Nestle,Drumstick - Vanilla Flavour Ice Cream Cone 115mL x 4,PARKNSHOP,50.00,Buy 3 to save $50.00
Dairy / Soy products / Eggs,Frozen confections,Ice cream bars / Ice sticks / Ice cream cones,P000003225,Nestle,Drumstick - Vanilla Flavour Ice Cream Cone 115mL x 4,JASONS,46.00,Buy 3 item(s) for $100.00
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000000214,Kowloon Dairy Soya Gold,The Beanier Fresh Soya Milk 946mL,PARKNSHOP,13.50,Buy 2 to save $4.00
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000000922,Pak Fook,Soya Milk - Hi Calcium 236mL,WELLCOME,7.00,Buy 2 item(s) for $9.50
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000000922,Pak Fook,Soya Milk - Hi Calcium 236mL,JASONS,7.50,Buy 2 item(s) for $10.00
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000000922,Pak Fook,Soya Milk - Hi Calcium 236mL,AEON,4.50,
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000000686,Pak Fook,Soya Milk - Hi Calcium 946mL,WELLCOME,12.00,
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000000686,Pak Fook,Soya Milk - Hi Calcium 946mL,PARKNSHOP,14.50,
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000000686,Pak Fook,Soya Milk - Hi Calcium 946mL,JASONS,14.00,
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000000923,Pak Fook,Soya Milk - Hi Calcium Low Sugar 236mL,WELLCOME,7.00,Buy 2 item(s) for $9.50
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000000923,Pak Fook,Soya Milk - Hi Calcium Low Sugar 236mL,PARKNSHOP,6.00,Buy 3 to save $6.00
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000000923,Pak Fook,Soya Milk - Hi Calcium Low Sugar 236mL,JASONS,7.50,Buy 2 item(s) for $10.00
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000000108,Pak Fook,Soya Milk - Hi Calcium Low Sugar 946mL,WELLCOME,12.00,
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000000108,Pak Fook,Soya Milk - Hi Calcium Low Sugar 946mL,PARKNSHOP,14.50,
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000000108,Pak Fook,Soya Milk - Hi Calcium Low Sugar 946mL,JASONS,14.00,
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000001194,Vitasoy San Sui,Fresh Black Soya Milk - Low Sugar 236mL,WELLCOME,7.50,Buy 2 item(s) for $11.00
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000001194,Vitasoy San Sui,Fresh Black Soya Milk - Low Sugar 236mL,PARKNSHOP,6.00,Buy 2 to save $2.00
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000001194,Vitasoy San Sui,Fresh Black Soya Milk - Low Sugar 236mL,JASONS,8.00,Buy 2 item(s) for $12.00
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000001194,Vitasoy San Sui,Fresh Black Soya Milk - Low Sugar 236mL,AEON,6.90,Buy 3 at $13.50
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000001193,Vitasoy San Sui,Fresh Black Soya Milk - Low Sugar 946mL,WELLCOME,15.90,
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000001193,Vitasoy San Sui,Fresh Black Soya Milk - Low Sugar 946mL,PARKNSHOP,16.00,"Purchase 4 pcs of Vitasoy San Sui Chilled Soya Milk 946ml, enjoy 5% off."
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000001193,Vitasoy San Sui,Fresh Black Soya Milk - Low Sugar 946mL,JASONS,17.00,
Dairy / Soy products / Eggs,Soy drinks / Instant Soy Milk,Chilled fresh soy milk,P000001193,Vitasoy San Sui,Fresh Black Soya Milk - Low Sugar 946mL,AEON,15.90,
